seqnames	start	end	width	CpG	X25t_UVB.mu	X25t_UA.mu	X25t_UVB..25t_UA.diff	X25t_UVB..25t_UA.pval	annotation	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
chr13	25144067	25144066	0	1	0.3802497	0.7582818	0.3780321	0.0372511	Intron (NM_177577/Dcdc2a, intron 7 of 9)	25056004	25210706	154703	1	Dcdc2a	88063
chr13	25150639	25150638	0	1	0.4703361	0.7392946	0.2689585	0.0359307	Intron (NM_177577/Dcdc2a, intron 7 of 9)	25056004	25210706	154703	1	Dcdc2a	94635
chr13	25164559	25164558	0	1	0.2432747	0.5285187	0.2852441	0.0447367	Intron (NM_177577/Dcdc2a, intron 7 of 9)	25252039	25269996	17958	2	Nrsn1	105438
chr13	25402281	25402280	0	1	0.0295103	0.2138119	0.1843016	0.0323858	Distal Intergenic	25252039	25269996	17958	2	Nrsn1	-132285
chr13	25562624	25562623	0	1	0.6374567	0.910664	0.2732073	0.0465278	Distal Intergenic	25252039	25269996	17958	2	Nrsn1	-292628
chr13	28633746	28633745	0	1	0.2587325	0.7704393	0.5117069	0.0223871	Intron (NR_045053/2610307P16Rik, intron 5 of 8)	28710781	28710873	93	2	Mir6368	77128
chr13	28684101	28684100	0	1	0.9562509	0.5334187	-0.4228322	0.0270732	Intron (NR_045053/2610307P16Rik, intron 4 of 8)	28710781	28710873	93	2	Mir6368	26773
chr13	28718475	28718474	0	1	0.5765946	0.8963403	0.3197457	0.0079274	Intron (NR_045053/2610307P16Rik, intron 3 of 8)	28710781	28710873	93	2	Mir6368	-7602
chr13	28866822	28866821	0	1	0.1241976	0.4965843	0.3723866	0.0003099	Intron (NR_045053/2610307P16Rik, intron 2 of 8)	28460034	28885422	425389	2	2610307P16Rik	18601
chr13	28953999	28953998	0	1	0.111571	0.4581206	0.3465496	0.0257753	Promoter (<=1kb)	28950730	28953682	2953	2	Sox4	-317
chr13	28954009	28954008	0	1	0.2066997	0.6077504	0.4010507	0.0170139	Promoter (<=1kb)	28950730	28953682	2953	2	Sox4	-327
chr13	28954011	28954010	0	1	0.0858666	0.462223	0.3763564	0.0125499	Promoter (<=1kb)	28950730	28953682	2953	2	Sox4	-329
chr13	29130432	29130431	0	1	0.071959	0.5420831	0.4701241	0.0438704	Distal Intergenic	29014414	29040336	25923	1	A330102I10Rik	116018
chr13	29278174	29278173	0	1	0.0835888	0.3577412	0.2741524	0.0210785	Intron (NR_131896/Cdkal1, intron 15 of 16)	29014414	29040336	25923	1	A330102I10Rik	263760
chr13	29982680	29982679	0	1	0.433427	0.6753664	0.2419394	0.04282	Intron (NM_001289920/E2f3, intron 1 of 6)	29906575	29986063	79489	2	E2f3	3384
chr13	30036632	30036631	0	1	0.0929114	0.3425172	0.2496058	0.0315727	Distal Intergenic	29906575	29986063	79489	2	E2f3	-50569
chr13	30336076	30336075	0	1	0.3740585	0.6262574	0.2521989	0.0438575	Promoter (<=1kb)	30336356	30382867	46512	1	Agtr1a	-281
chr13	30502018	30502017	0	1	0.0108898	0.2053449	0.194455	0.0449849	Distal Intergenic	30540312	30545316	5005	2	Uqcrfs1	43299
chr13	30502373	30502372	0	1	0.1013652	0.3974332	0.296068	0.0308857	Distal Intergenic	30540312	30545316	5005	2	Uqcrfs1	42944
chr13	30747682	30747681	0	1	0.1968919	0.6375025	0.4406106	0.0135053	Promoter (1-2kb)	30749258	30766927	17670	1	Irf4	-1577
chr13	31179552	31179551	0	1	0.4550795	0.1668992	-0.2881803	0.0372178	Distal Intergenic	31213410	31241086	27677	2	4930401O12Rik	61535
chr13	31309200	31309199	0	1	0.4540217	0.7664049	0.3123832	0.0428733	Distal Intergenic	31213410	31241086	27677	2	4930401O12Rik	-68114
chr13	31518522	31518521	0	1	0.1166542	0.3397558	0.2231017	0.0214037	Distal Intergenic	31558170	31560974	2805	1	Foxq1	-39649
chr13	31518706	31518705	0	1	0.195431	0.4073257	0.2118947	0.0473805	Distal Intergenic	31558170	31560974	2805	1	Foxq1	-39465
chr13	31531389	31531388	0	1	0.5653204	0.0732309	-0.4920895	0.0166799	Distal Intergenic	31558170	31560974	2805	1	Foxq1	-26782
chr13	31619292	31619291	0	1	0.6004822	0.1909725	-0.4095097	0.029159	Distal Intergenic	31625816	31631406	5591	1	Foxf2	-6525
chr13	31619300	31619299	0	1	0.2965138	0.0229764	-0.2735374	0.0476635	Distal Intergenic	31625816	31631406	5591	1	Foxf2	-6517
chr13	31630119	31630118	0	1	0.7281182	0.2704387	-0.4576795	0.0112527	Intron (NM_010225/Foxf2, intron 1 of 1)	31625816	31631406	5591	1	Foxf2	4303
chr13	31810920	31810919	0	1	0.2001969	0.0147126	-0.1854843	0.0395046	Distal Intergenic	31806646	31810635	3990	1	Foxc1	4274
chr13	31815553	31815552	0	1	0.5560651	0.8929599	0.3368948	0.040696	Distal Intergenic	31806646	31810635	3990	1	Foxc1	8907
chr13	32411336	32411335	0	1	0.071959	0.5296903	0.4577313	0.0284323	Distal Intergenic	31819586	32338544	518959	2	Gmds	-72792
chr13	32411442	32411441	0	1	0.850122	0.0412102	-0.8089118	0.0001598	Distal Intergenic	31819586	32338544	518959	2	Gmds	-72898
chr13	32519035	32519034	0	1	0.139002	0.4258019	0.2867999	0.0244696	Distal Intergenic	31819586	32338544	518959	2	Gmds	-180491
chr13	32803169	32803168	0	1	0.1942878	0.5552234	0.3609355	0.0360124	Promoter (1-2kb)	32802030	32822610	20581	1	Wrnip1	1139
chr13	33068476	33068475	0	1	0.4162223	0.160284	-0.2559382	0.0461489	Distal Intergenic	33084103	33094380	10278	1	Serpinb1b	-15628
chr13	33076267	33076266	0	1	0.6750266	0.3359083	-0.3391182	0.0292259	Distal Intergenic	33084103	33094380	10278	1	Serpinb1b	-7837
chr13	33098432	33098431	0	1	0.7659054	0.0732309	-0.6926745	0.0026692	Distal Intergenic	33084103	33094380	10278	1	Serpinb1b	14329
chr13	33257078	33257077	0	1	0.0987856	0.4044008	0.3056152	0.0351765	Intron (NM_011456/Serpinb9e, intron 5 of 6)	33249610	33260846	11237	1	Serpinb9e	7468
chr13	33727965	33727964	0	1	0.255247	0.7605342	0.5052872	0.0067946	Distal Intergenic	33661405	33671585	10181	1	Serpinb6d	66560
chr13	33743117	33743116	0	1	0.7941509	0.2907947	-0.5033562	0.0377597	Distal Intergenic	33661405	33671585	10181	1	Serpinb6d	81712
chr13	33763577	33763576	0	1	0.7420767	0.3975945	-0.3444822	0.0407576	Distal Intergenic	33832345	33843408	11064	2	Serpinb6e	79832
chr13	33905583	33905582	0	1	0.3525015	0.1203202	-0.2321813	0.0472218	Promoter (<=1kb)	33879816	33905708	25893	2	Serpinb6c	126
chr13	34132401	34132400	0	1	0.1006396	0.6228002	0.5221606	0.0003793	Promoter (2-3kb)	34127008	34130354	3347	2	Tubb2b	-2047
chr13	34134419	34134418	0	1	0.586272	0.8927162	0.3064442	0.0398751	Distal Intergenic	34127008	34130354	3347	2	Tubb2b	-4065
chr13	34148861	34148860	0	1	0.1144599	0.3221539	0.207694	0.0280675	Distal Intergenic	34162964	34178172	15209	1	Psmg4	-14104
chr13	34149600	34149599	0	1	0.8800541	0.638435	-0.241619	0.0380895	Distal Intergenic	34162964	34178172	15209	1	Psmg4	-13365
chr13	34150415	34150414	0	1	0.1746191	0.5952582	0.4206391	0.0048335	Distal Intergenic	34162964	34178172	15209	1	Psmg4	-12550
chr13	34150473	34150472	0	1	0.8773209	0.3614326	-0.5158882	0.0304514	Distal Intergenic	34162964	34178172	15209	1	Psmg4	-12492
chr13	34155391	34155390	0	1	0.4178924	0.6870496	0.2691572	0.0202754	Distal Intergenic	34162964	34178172	15209	1	Psmg4	-7574
chr13	34162574	34162573	0	1	0.0587655	0.5275306	0.4687651	0.0149826	Promoter (<=1kb)	34162964	34178172	15209	1	Psmg4	-391
chr13	34229060	34229059	0	1	0.6208951	0.410934	-0.2099611	0.0498625	Intron (NM_001033167/Slc22a23, intron 3 of 10)	34162964	34178172	15209	1	Psmg4	66096
chr13	34272567	34272566	0	1	0.8078105	0.4704262	-0.3373843	0.0417911	Intron (NM_001033167/Slc22a23, intron 3 of 10)	34179158	34345182	166025	2	Slc22a23	72616
chr13	34344592	34344591	0	1	0.2390816	0.014344	-0.2247376	0.0370363	Promoter (<=1kb)	34179158	34345182	166025	2	Slc22a23	591
chr13	34346249	34346248	0	1	0.3905805	0.643013	0.2524325	0.0456269	Promoter (1-2kb)	34179158	34345182	166025	2	Slc22a23	-1067
chr13	34522039	34522038	0	1	0.5400313	0.8315999	0.2915686	0.0106827	Distal Intergenic	34627841	34652681	24841	2	Pxdc1	130643
chr13	34627663	34627662	0	1	0.3483583	0.7430027	0.3946444	0.0122895	Downstream (<1kb)	34627841	34652681	24841	2	Pxdc1	25019
chr13	34647157	34647156	0	1	0.1242831	0.4988321	0.374549	0.018462	Intron (NM_025831/Pxdc1, intron 1 of 4)	34627841	34652681	24841	2	Pxdc1	5525
chr13	34650924	34650923	0	1	0.1250091	0.3406471	0.2156381	0.0480183	Promoter (1-2kb)	34627841	34652681	24841	2	Pxdc1	1758
chr13	34747356	34747355	0	1	0.5070546	0.9320301	0.4249754	0.0290755	Exon (NM_138746/Fam50b, exon 2 of 2)	34739642	34747622	7981	1	Fam50b	7714
chr13	34794547	34794548	2	2	0.1350937	0.5620513	0.4269576	0.0003731	Distal Intergenic	34739642	34747622	7981	1	Fam50b	54905
chr13	34961224	34961223	0	1	0.7611748	0.968833	0.2076582	0.0406249	Promoter (2-3kb)	34946614	34963809	17196	2	Eci3	2586
chr13	34993004	34993003	0	1	0.7704169	0.4543375	-0.3160794	0.0285188	Promoter (1-2kb)	34977748	34994144	16397	2	Eci2	1141
chr13	35738564	35738563	0	1	0.462442	0.7687555	0.3063135	0.0275426	Intron (NM_009881/Cdyl, intron 3 of 9)	35659862	35874064	214203	1	Cdyl	78702
chr13	35739699	35739698	0	1	0.2033073	0.4782398	0.2749325	0.0426775	Intron (NM_009881/Cdyl, intron 3 of 9)	35659862	35874064	214203	1	Cdyl	79837
chr13	35752415	35752414	0	1	0.0587655	0.6346197	0.5758542	0.0036982	Intron (NM_009881/Cdyl, intron 3 of 9)	35659862	35874064	214203	1	Cdyl	92553
chr13	35798844	35798843	0	1	0.5354045	0.2831347	-0.2522698	0.0328641	Intron (NM_009881/Cdyl, intron 4 of 9)	35895104	35906347	11244	2	Rpp40	107504
chr13	35822229	35822228	0	1	0.3797814	0.1325584	-0.247223	0.0444518	Intron (NM_009881/Cdyl, intron 5 of 9)	35895104	35906347	11244	2	Rpp40	84119
chr13	35857512	35857511	0	1	0.4697983	0.6781348	0.2083365	0.045326	Intron (NM_009881/Cdyl, intron 6 of 9)	35895104	35906347	11244	2	Rpp40	48836
chr13	35969656	35969655	0	1	0.0148522	0.2444477	0.2295955	0.0335368	Promoter (1-2kb)	35967906	35970388	2483	1	Ppp1r3g	1750
chr13	35970043	35970042	0	1	0.4198261	0.0329109	-0.3869151	0.0437032	Promoter (2-3kb)	35967906	35970388	2483	1	Ppp1r3g	2137
chr13	36654519	36654518	0	1	0.2206898	0.704903	0.4842132	0.0199051	Distal Intergenic	36725622	36734477	8856	2	Nrn1	79959
chr13	36681103	36681102	0	1	0.3011224	0.6195961	0.3184737	0.0357882	Distal Intergenic	36725622	36734477	8856	2	Nrn1	53375
chr13	36723814	36723813	0	1	0.2096158	0.0144026	-0.1952133	0.0318384	Downstream (1-2kb)	36725622	36734477	8856	2	Nrn1	10664
chr13	36728452	36728451	0	1	0.1658571	0.0114935	-0.1543636	0.0440679	Intron (NM_153529/Nrn1, intron 2 of 2)	36725622	36734477	8856	2	Nrn1	6026
chr13	36730136	36730135	0	1	0.0978907	0.5297044	0.4318137	0.0228502	Exon (NM_153529/Nrn1, exon 2 of 3)	36725622	36734477	8856	2	Nrn1	4342
chr13	36949836	36949835	0	1	0.7461168	0.2891708	-0.4569461	0.0114898	Intron (NM_028784/F13a1, intron 6 of 14)	36867178	37050244	183067	2	F13a1	100409
chr13	37457555	37457554	0	1	0.6955693	0.4475637	-0.2480055	0.0458333	Distal Intergenic	37345345	37419036	73692	1	Ly86	112210
chr13	37460122	37460121	0	1	0.7932953	0.5456152	-0.2476801	0.0409282	Distal Intergenic	37345345	37419036	73692	1	Ly86	114777
chr13	37460711	37460710	0	1	0.2622205	0.5678492	0.3056287	0.0370491	Distal Intergenic	37345345	37419036	73692	1	Ly86	115366
chr13	37517740	37517739	0	1	0.8872791	0.5711448	-0.3161342	0.0292104	Distal Intergenic	37345345	37419036	73692	1	Ly86	172395
chr13	37620026	37620025	0	1	0.5131372	0.1654053	-0.3477319	0.0226977	Distal Intergenic	37826038	37952005	125968	1	Rreb1	-206013
chr13	37620034	37620033	0	1	0.5130506	0.1884556	-0.324595	0.0374812	Distal Intergenic	37826038	37952005	125968	1	Rreb1	-206005
chr13	37666894	37666893	0	1	0.198675	0.0313396	-0.1673354	0.0397888	Distal Intergenic	37826038	37952005	125968	1	Rreb1	-159145
chr13	37702737	37702736	0	1	0.0501984	0.7704393	0.7202409	0.0001963	Distal Intergenic	37826038	37952005	125968	1	Rreb1	-123302
chr13	37732299	37732298	0	1	0.9735887	0.7616446	-0.2119441	0.0344737	Distal Intergenic	37826038	37952005	125968	1	Rreb1	-93740
chr13	37741380	37741379	0	1	0.850122	0.2908895	-0.5592325	0.0310134	Distal Intergenic	37826038	37952005	125968	1	Rreb1	-84659
chr13	37778046	37778045	0	1	0.0336853	0.3374834	0.3037981	0.039712	Distal Intergenic	37826038	37952005	125968	1	Rreb1	-47993
chr13	37844421	37844420	0	1	0.9521526	0.6474456	-0.304707	0.0355282	Intron (NM_026830/Rreb1, intron 1 of 9)	37826038	37952005	125968	1	Rreb1	18383
chr13	37849274	37849273	0	1	0.7995203	0.5186446	-0.2808757	0.0174286	Intron (NM_026830/Rreb1, intron 1 of 9)	37826038	37952005	125968	1	Rreb1	23236
chr13	37872868	37872867	0	1	0.071959	0.704903	0.632944	0.0049816	Intron (NM_026830/Rreb1, intron 1 of 9)	37826038	37952005	125968	1	Rreb1	46830
chr13	37934920	37934919	0	1	0.1679225	0.5985009	0.4305784	0.0128868	3' UTR	37971401	37994190	22790	2	Ssr1	59271
chr13	37942226	37942225	0	1	0.2291233	0.4576006	0.2284772	0.0269417	Intron (NR_033615/Rreb1, intron 8 of 9)	37971401	37994190	22790	2	Ssr1	51965
chr13	37943002	37943001	0	1	0.4054954	0.6936227	0.2881274	0.0467427	Intron (NR_033615/Rreb1, intron 8 of 9)	37971401	37994190	22790	2	Ssr1	51189
chr13	37947105	37947104	0	1	0.4915723	0.0732309	-0.4183414	0.0326448	Exon (NR_033615/Rreb1, exon 9 of 10)	37971401	37994190	22790	2	Ssr1	47086
chr13	37958921	37958920	0	1	0.409162	0.7000832	0.2909212	0.0366576	Distal Intergenic	37971401	37994190	22790	2	Ssr1	35270
chr13	37967366	37967365	0	1	0.9381867	0.4393125	-0.4988742	0.0070575	Distal Intergenic	37971401	37994190	22790	2	Ssr1	26825
chr13	38080975	38080974	0	1	0.0201909	0.2697954	0.2496045	0.0211813	Distal Intergenic	38036989	38061433	24445	1	Riok1	43986
chr13	38109291	38109290	0	1	0.1266024	0.6424223	0.5158199	0.0006085	Distal Intergenic	38151294	38198577	47284	1	Dsp	-42004
chr13	38171002	38171001	0	1	0.0724663	0.4139606	0.3414942	0.0348746	Intron (NM_023842/Dsp, intron 4 of 23)	38151294	38198577	47284	1	Dsp	19708
chr13	38216370	38216369	0	1	0.9322421	0.6779633	-0.2542789	0.0445409	Exon (NM_026382/Snrnp48, exon 5 of 9)	38204939	38227663	22725	1	Snrnp48	11431
chr13	38235396	38235395	0	1	0.9070728	0.3234713	-0.5836014	0.0043023	Distal Intergenic	38204939	38227663	22725	1	Snrnp48	30457
chr13	38290702	38290701	0	1	0.0588996	0.3450892	0.2861896	0.0130358	Distal Intergenic	38345716	38499728	154013	1	Bmp6	-55015
chr13	38290721	38290720	0	1	0.0225573	0.3088386	0.2862814	0.0094433	Distal Intergenic	38345716	38499728	154013	1	Bmp6	-54996
chr13	38320375	38320374	0	1	0.0124882	0.1799523	0.1674641	0.0400131	Distal Intergenic	38345716	38499728	154013	1	Bmp6	-25342
chr13	38346965	38346964	0	1	0.0456819	0.2121153	0.1664334	0.0463796	Promoter (1-2kb)	38345716	38499728	154013	1	Bmp6	1249
chr13	38477245	38477244	0	1	0.9450401	0.6448654	-0.3001747	0.0498059	Intron (NM_007556/Bmp6, intron 2 of 6)	38460241	38461793	1553	2	4930579J19Rik	-15452
chr13	38503611	38503610	0	1	0.4052194	0.1764049	-0.2288145	0.042102	Intron (NM_001289599/Txndc5, intron 8 of 9)	38500271	38528824	28554	2	Txndc5	25214
chr13	38506545	38506544	0	1	0.3002187	0.5082388	0.20802	0.0386306	Intron (NM_001289599/Txndc5, intron 7 of 9)	38500271	38528824	28554	2	Txndc5	22280
chr13	38589793	38589792	0	1	0.7304945	0.9642985	0.233804	0.043566	Distal Intergenic	38602706	38635109	32404	2	Bloc1s5	45317
chr13	38597356	38597355	0	1	0.0905655	0.323461	0.2328955	0.0486115	Distal Intergenic	38602706	38635109	32404	2	Bloc1s5	37754
chr13	38793388	38793387	0	1	0.1639266	0.4021035	0.2381769	0.0237567	Distal Intergenic	38645691	38659028	13338	2	Eef1e1	-134360
chr13	38958530	38958529	0	1	0.2133338	0.916071	0.7027372	2.58e-05	Promoter (2-3kb)	38960619	38966297	5679	1	5033403F01Rik	-2090
chr13	39516525	39516524	0	1	0.6275147	0.2748185	-0.3526962	0.007446	Distal Intergenic	38932140	38960875	28736	2	Slc35b3	-555650
chr13	39823883	39823882	0	1	0.0853962	0.3450892	0.2596931	0.0304994	Distal Intergenic	40001882	40288011	286130	2	Ofcc1	464129
chr13	39823929	39823928	0	1	0.0223879	0.2742552	0.2518673	0.0211836	Distal Intergenic	40001882	40288011	286130	2	Ofcc1	464083
chr13	39824161	39824160	0	1	0.0277907	0.6742872	0.6464965	0.0065059	Distal Intergenic	40001882	40288011	286130	2	Ofcc1	463851
chr13	40237647	40237646	0	1	0.6813609	0.3377332	-0.3436277	0.0092627	Intron (NM_172143/Ofcc1, intron 5 of 18)	40001882	40288011	286130	2	Ofcc1	50365
chr13	40462011	40462010	0	1	0.0834749	0.3490277	0.2655528	0.0458677	Distal Intergenic	40001882	40288011	286130	2	Ofcc1	-174000
chr13	40710044	40710043	0	1	0.7005367	0.3767864	-0.3237504	0.0247619	Distal Intergenic	40727808	40735162	7355	1	Gm26688	-17765
chr13	40710051	40710050	0	1	0.6674037	0.333185	-0.3342187	0.018173	Distal Intergenic	40727808	40735162	7355	1	Gm26688	-17758
chr13	40728001	40728000	0	1	0.0100947	0.1636721	0.1535774	0.0246644	Promoter (<=1kb)	40727808	40735162	7355	1	Gm26688	193
chr13	40740712	40740711	0	1	0.0858666	0.4313739	0.3455073	0.0225966	Distal Intergenic	40715303	40734920	19618	2	Tfap2a	-5792
chr13	40854343	40854342	0	1	0.0106507	0.1699554	0.1593047	0.0151252	Distal Intergenic	40859768	40960892	101125	1	Gcnt2	-5426
chr13	40884979	40884978	0	1	0.4449578	0.094843	-0.3501148	0.0375205	Intron (NM_023887/Gcnt2, intron 1 of 2)	40859768	40960892	101125	1	Gcnt2	25211
chr13	40898225	40898224	0	1	0.0125353	0.2819319	0.2693966	0.0175419	Intron (NM_023887/Gcnt2, intron 1 of 2)	40859768	40960892	101125	1	Gcnt2	38457
chr13	40904172	40904171	0	1	0.6412886	0.3223742	-0.3189144	0.0251602	Intron (NM_023887/Gcnt2, intron 1 of 2)	40859768	40960892	101125	1	Gcnt2	44404
chr13	40944901	40944900	0	1	0.0441988	0.410236	0.3660372	0.0308995	Intron (NM_023887/Gcnt2, intron 1 of 2)	41001010	41013033	12024	1	Pak1ip1	-56110
chr13	40945180	40945179	0	1	0.1650601	0.5657972	0.4007371	0.0447808	Intron (NM_023887/Gcnt2, intron 1 of 2)	41001010	41013033	12024	1	Pak1ip1	-55831
chr13	40952009	40952008	0	1	0.8637201	0.6456955	-0.2180245	0.0281411	Intron (NM_023887/Gcnt2, intron 1 of 2)	41001010	41013033	12024	1	Pak1ip1	-49002
chr13	40979445	40979444	0	1	0.1642284	0.6409549	0.4767265	0.0258223	Distal Intergenic	41001010	41013033	12024	1	Pak1ip1	-21566
chr13	41009431	41009430	0	1	0.9603158	0.6796235	-0.2806923	0.0202289	Intron (NM_026550/Pak1ip1, intron 6 of 9)	41016250	41022582	6333	1	Tmem14c	-6820
chr13	41091480	41091479	0	1	0.1378377	0.4228679	0.2850302	0.0306392	Distal Intergenic	41025120	41079706	54587	2	Mak	-11774
chr13	41097715	41097714	0	1	0.6392918	0.2044849	-0.4348069	0.0032642	Distal Intergenic	41101427	41109988	8562	2	Gcm2	12274
chr13	41113901	41113900	0	1	0.4334563	0.6824285	0.2489722	0.0452171	Distal Intergenic	41101427	41109988	8562	2	Gcm2	-3913
chr13	41114064	41114063	0	1	0.1630751	0.4092663	0.2461912	0.0390131	Distal Intergenic	41101427	41109988	8562	2	Gcm2	-4076
chr13	41212937	41212936	0	1	0.2587455	0.5835154	0.3247699	0.0022296	Intron (NM_019423/Elovl2, intron 1 of 7)	41182382	41220403	38022	2	Elovl2	7467
chr13	41476386	41476385	0	1	0.1723219	0.3986322	0.2263103	0.0310022	Intron (NM_001111324/Nedd9, intron 1 of 7)	41309916	41487360	177445	2	Nedd9	10975
chr13	41606980	41606979	0	1	0.381439	0.1587186	-0.2227204	0.0436846	Promoter (<=1kb)	41606216	41641357	35142	1	Tmem170b	764
chr13	42027780	42027779	0	1	0.9635805	0.708485	-0.2550955	0.0316501	Distal Intergenic	42052021	42185026	133006	1	Hivep1	-24242
chr13	42028558	42028557	0	1	0.2188613	0.7704393	0.551578	0.0265647	Distal Intergenic	42052021	42185026	133006	1	Hivep1	-23464
chr13	42589626	42589625	0	1	0.499154	0.8040366	0.3048826	0.0257831	Distal Intergenic	42680799	43138512	457714	1	Phactr1	-91174
chr13	42849871	42849870	0	1	0.0359314	0.5919034	0.5559719	0.0477474	Intron (NM_001302635/Phactr1, intron 3 of 13)	42680799	43138512	457714	1	Phactr1	169072
chr13	42903054	42903053	0	1	0.5710258	0.868063	0.2970371	0.032418	Intron (NM_001302635/Phactr1, intron 3 of 13)	42680799	43138512	457714	1	Phactr1	222255
chr13	42918496	42918495	0	1	0.7339519	0.938684	0.2047321	0.0253847	Intron (NM_001302635/Phactr1, intron 3 of 13)	42680799	43138512	457714	1	Phactr1	237697
chr13	42957950	42957949	0	1	0.4633094	0.8397531	0.3764437	0.0497526	Intron (NM_001302635/Phactr1, intron 4 of 13)	43151742	43171501	19760	2	Tbc1d7	213552
chr13	43180928	43180927	0	1	0.850122	0.1868521	-0.6632699	0.0082705	Distal Intergenic	43151742	43171501	19760	2	Tbc1d7	-9427
chr13	43182850	43182849	0	1	0.4420945	0.8351771	0.3930826	0.0119662	Distal Intergenic	43151742	43171501	19760	2	Tbc1d7	-11349
chr13	43191863	43191862	0	1	0.1800696	0.0425278	-0.1375418	0.0293892	Distal Intergenic	43151742	43171501	19760	2	Tbc1d7	-20362
chr13	43201138	43201137	0	1	0.5397359	0.956901	0.417165	0.0018428	Exon (NM_001033399/Gfod1, exon 2 of 2)	43151742	43171501	19760	2	Tbc1d7	-29637
chr13	43201178	43201177	0	1	0.4594014	0.8243499	0.3649485	0.025827	Exon (NM_001033399/Gfod1, exon 2 of 2)	43151742	43171501	19760	2	Tbc1d7	-29677
chr13	43201626	43201625	0	1	0.2211096	0.4671051	0.2459955	0.0318058	Intron (NM_001033399/Gfod1, intron 1 of 1)	43151742	43171501	19760	2	Tbc1d7	-30125
chr13	43209009	43209008	0	1	0.4920542	0.8767676	0.3847134	0.0247805	Intron (NM_001033399/Gfod1, intron 1 of 1)	43151742	43171501	19760	2	Tbc1d7	-37508
chr13	43236137	43236136	0	1	0.5963009	0.8644826	0.2681817	0.0117854	Intron (NM_001033399/Gfod1, intron 1 of 1)	43151742	43171501	19760	2	Tbc1d7	-64636
chr13	43236166	43236165	0	1	0.2469116	0.4839124	0.2370008	0.0453831	Intron (NM_001033399/Gfod1, intron 1 of 1)	43151742	43171501	19760	2	Tbc1d7	-64665
chr13	43239884	43239883	0	1	0.0441988	0.6742872	0.6300884	0.0110169	Intron (NM_001033399/Gfod1, intron 1 of 1)	43195519	43304172	108654	2	Gfod1	64289
chr13	43292960	43292959	0	1	0.2233482	0.704903	0.4815548	0.0210808	Intron (NM_001033399/Gfod1, intron 1 of 1)	43195519	43304172	108654	2	Gfod1	11213
chr13	43531380	43531379	0	1	0.53429	0.2226078	-0.3116822	0.0462624	Distal Intergenic	43538406	43560191	21786	2	Mcur1	28812
chr13	43531411	43531410	0	1	0.5599669	0.1615099	-0.398457	0.0097914	Distal Intergenic	43538406	43560191	21786	2	Mcur1	28781
chr13	43531960	43531959	0	1	0.5155301	0.8571908	0.3416608	0.0280232	Distal Intergenic	43538406	43560191	21786	2	Mcur1	28232
chr13	43567245	43567244	0	1	0.3322788	0.7853485	0.4530697	0.0422107	Distal Intergenic	43538406	43560191	21786	2	Mcur1	-7054
chr13	43583301	43583300	0	1	0.2522315	0.5969742	0.3447427	0.0407304	Distal Intergenic	43538406	43560191	21786	2	Mcur1	-23110
chr13	43786181	43786180	0	1	0.360996	0.7776306	0.4166346	0.0062564	Promoter (1-2kb)	43785112	43803133	18022	1	Cd83	1069
chr13	43865433	43865432	0	1	0.6739747	0.0598181	-0.6141566	0.0178924	Distal Intergenic	43785112	43803133	18022	1	Cd83	80321
chr13	43865531	43865530	0	1	0.7133034	0.9237489	0.2104455	0.0296529	Distal Intergenic	43785112	43803133	18022	1	Cd83	80419
chr13	43913602	43913601	0	1	0.559477	0.164996	-0.394481	0.0037522	Distal Intergenic	43785112	43803133	18022	1	Cd83	128490
chr13	44066063	44066062	0	1	0.0663089	0.2864079	0.220099	0.034107	Distal Intergenic	44121167	44125179	4013	1	Gm5083	-55105
chr13	44182977	44182976	0	1	0.2647444	0.7942702	0.5295259	0.0173152	Distal Intergenic	44193589	44216487	22899	2	A330076C08Rik	33511
chr13	44301948	44301947	0	1	0.38523	0.1335125	-0.2517175	0.0409766	Distal Intergenic	44193589	44216487	22899	2	A330076C08Rik	-85461
chr13	44302094	44302093	0	1	0.0949233	0.4359001	0.3409769	0.0064229	Distal Intergenic	44193589	44216487	22899	2	A330076C08Rik	-85607
chr13	44302100	44302099	0	1	0.140218	0.4385126	0.2982946	0.0221834	Distal Intergenic	44193589	44216487	22899	2	A330076C08Rik	-85613
chr13	44306658	44306657	0	1	0.1070222	0.328785	0.2217629	0.0468206	Distal Intergenic	44193589	44216487	22899	2	A330076C08Rik	-90171
chr13	44419736	44419735	0	1	0.3020073	0.7315822	0.4295749	0.0419917	Distal Intergenic	44439727	44457567	17841	1	1700029N11Rik	-19992
chr13	44419743	44419742	0	1	0.2543473	0.7375638	0.4832165	0.012319	Distal Intergenic	44439727	44457567	17841	1	1700029N11Rik	-19985
chr13	44456188	44456187	0	1	0.9416198	0.4787597	-0.4628601	0.0277636	Intron (NR_045489/1700029N11Rik, intron 2 of 3)	44439727	44457567	17841	1	1700029N11Rik	16461
chr13	44469186	44469185	0	1	0.2945293	0.7853485	0.4908192	0.0131216	Distal Intergenic	44439727	44457567	17841	1	1700029N11Rik	29459
chr13	44554746	44554745	0	1	0.7255531	0.4379199	-0.2876331	0.0273658	Distal Intergenic	44439727	44457567	17841	1	1700029N11Rik	115019
chr13	44580462	44580461	0	1	0.3742221	0.6122463	0.2380242	0.030365	Distal Intergenic	44439727	44457567	17841	1	1700029N11Rik	140735
