seqnames	start	end	width	CpG	X25t_UVB.mu	X25t_UA.mu	X25t_UVB..25t_UA.diff	X25t_UVB..25t_UA.pval	annotation	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
chrX	48001364	48001363	0	1	0.8773209	0.2641373	-0.6131836	0.0243623	Distal Intergenic	48025146	48034852	9707	2	Apln	33489
chrX	48034296	48034295	0	1	0.3956415	0.0412102	-0.3544313	0.0406482	Promoter (<=1kb)	48025146	48034852	9707	2	Apln	557
chrX	48034388	48034387	0	1	0.4482256	0.1280931	-0.3201325	0.0463322	Promoter (<=1kb)	48025146	48034852	9707	2	Apln	465
chrX	48209141	48209140	0	1	0.6047589	0.3340242	-0.2707347	0.0487449	Promoter (<=1kb)	48171971	48208702	36732	2	Zdhhc9	-439
chrX	48234762	48234761	0	1	0.254846	0.5273557	0.2725097	0.0406942	Distal Intergenic	48256934	48282449	25516	1	Utp14a	-22173
chrX	48285250	48285249	0	1	0.0462912	0.2526721	0.2063809	0.038245	Promoter (<=1kb)	48276792	48285426	8635	2	9530027J09Rik	177
chrX	48286211	48286210	0	1	0.850122	0.0598181	-0.7903039	0.000659	Promoter (<=1kb)	48276792	48285426	8635	2	9530027J09Rik	-785
chrX	48341683	48341682	0	1	0.0587655	0.6750114	0.6162459	0.0033337	Promoter (<=1kb)	48341358	48406728	65371	1	Bcorl1	325
chrX	48341685	48341684	0	1	0.2633391	0.8005458	0.5372067	0.0399577	Promoter (<=1kb)	48341358	48406728	65371	1	Bcorl1	327
chrX	48342158	48342157	0	1	0.071959	0.6248457	0.5528867	0.0197281	Promoter (<=1kb)	48341358	48406728	65371	1	Bcorl1	800
chrX	48342161	48342160	0	1	0.071959	0.6248457	0.5528867	0.0197281	Promoter (<=1kb)	48341358	48406728	65371	1	Bcorl1	803
chrX	48463362	48463361	0	1	0.3639697	0.0233324	-0.3406373	0.0271896	Promoter (<=1kb)	48411049	48463132	52084	2	Elf4	-230
chrX	48513877	48513876	0	1	0.2188613	0.8774122	0.6585509	0.0080797	Promoter (<=1kb)	48474944	48513563	38620	2	Aifm1	-314
chrX	48518987	48518986	0	1	0.6987483	0.3937555	-0.3049929	0.0372967	Promoter (<=1kb)	48519285	48530240	10956	1	Rab33a	-299
chrX	48520755	48520754	0	1	0.9632684	0.7827964	-0.180472	0.0322132	Promoter (1-2kb)	48519285	48530240	10956	1	Rab33a	1470
chrX	48594965	48594964	0	1	0.2579248	0.6976245	0.4396997	0.0425014	Promoter (<=1kb)	48541626	48594452	52827	2	Zfp280c	-513
chrX	48623546	48623545	0	1	0.1837361	0.5616141	0.377878	0.0454918	Promoter (<=1kb)	48623578	48662298	38721	1	Slc25a14	-33
chrX	48623799	48623798	0	1	0.4226543	0.1311588	-0.2914954	0.0236283	Promoter (<=1kb)	48623578	48662298	38721	1	Slc25a14	221
chrX	48695095	48695094	0	1	0.5392079	0.1495981	-0.3896098	0.0085882	Promoter (<=1kb)	48695004	48710719	15716	1	Rbmx2	91
chrX	49287996	49287995	0	1	0.5077871	0.0598181	-0.447969	0.0154304	Promoter (<=1kb)	49009707	49288242	278536	2	Enox2	247
chrX	49470565	49470564	0	1	0.5623206	0.176345	-0.3859756	0.0113712	Promoter (<=1kb)	49470450	49500250	29801	1	Arhgap36	115
chrX	50373854	50373853	0	1	0.9000968	0.6437727	-0.2563241	0.0134219	Distal Intergenic	50425496	50426494	999	2	Olfr1324	52641
chrX	50373861	50373860	0	1	0.9109206	0.7013981	-0.2095225	0.0425891	Distal Intergenic	50425496	50426494	999	2	Olfr1324	52634
chrX	50840865	50840864	0	1	0.1004333	0.4563672	0.3559339	0.0283466	Promoter (<=1kb)	50841436	50891850	50415	1	Stk26	-572
chrX	50841080	50841079	0	1	0.1338587	0.7250593	0.5912007	0.0002105	Promoter (<=1kb)	50841436	50891850	50415	1	Stk26	-357
chrX	50841103	50841102	0	1	0.2861327	0.6149464	0.3288137	0.0246691	Promoter (<=1kb)	50841436	50891850	50415	1	Stk26	-334
chrX	50841597	50841596	0	1	0.0587655	0.4940486	0.4352831	0.0143154	Promoter (<=1kb)	50841436	50891850	50415	1	Stk26	161
chrX	50841669	50841668	0	1	0.3894426	0.1035158	-0.2859269	0.0394199	Promoter (<=1kb)	50841436	50891850	50415	1	Stk26	233
chrX	50841774	50841773	0	1	0.850122	0.2195829	-0.6305391	0.0209766	Promoter (<=1kb)	50841436	50891850	50415	1	Stk26	338
chrX	50841788	50841787	0	1	0.5417932	0.0412102	-0.500583	0.0119581	Promoter (<=1kb)	50841436	50891850	50415	1	Stk26	352
chrX	51017824	51017823	0	1	0.3039856	0.5544721	0.2504866	0.0360993	Promoter (<=1kb)	51003914	51018018	14105	2	Rap2c	195
chrX	51206238	51206237	0	1	0.1446118	0.5654911	0.4208793	0.0268838	Promoter (<=1kb)	51113494	51205832	92339	2	Mbnl3	-406
chrX	51206243	51206242	0	1	0.1289402	0.5203573	0.3914171	0.0253316	Promoter (<=1kb)	51113494	51205832	92339	2	Mbnl3	-411
chrX	51206251	51206250	0	1	0.1289402	0.489337	0.3603968	0.0362186	Promoter (<=1kb)	51113494	51205832	92339	2	Mbnl3	-419
chrX	51680203	51680202	0	1	0.3107746	0.5716551	0.2608804	0.0473775	Promoter (1-2kb)	51386637	51681602	294966	2	Hs6st2	1400
chrX	51680730	51680729	0	1	0.6127364	0.0732309	-0.5395055	0.0091811	Promoter (<=1kb)	51386637	51681602	294966	2	Hs6st2	873
chrX	51680803	51680802	0	1	0.6282714	0.3193306	-0.3089408	0.0378034	Promoter (<=1kb)	51386637	51681602	294966	2	Hs6st2	800
chrX	51680879	51680878	0	1	0.185764	0.4957531	0.3099891	0.0328505	Promoter (<=1kb)	51386637	51681602	294966	2	Hs6st2	724
chrX	51680883	51680882	0	1	0.2085141	0.5372421	0.328728	0.0281145	Promoter (<=1kb)	51386637	51681602	294966	2	Hs6st2	720
chrX	51681147	51681146	0	1	0.5455685	0.0732309	-0.4723376	0.0422782	Promoter (<=1kb)	51386637	51681602	294966	2	Hs6st2	456
chrX	51681162	51681161	0	1	0.5675343	0.0732309	-0.4943035	0.0174763	Promoter (<=1kb)	51386637	51681602	294966	2	Hs6st2	441
chrX	51681229	51681228	0	1	0.5295766	0.0930076	-0.436569	0.0072983	Promoter (<=1kb)	51386637	51681602	294966	2	Hs6st2	374
chrX	51681240	51681239	0	1	0.4451225	0.0229764	-0.4221462	0.0019395	Promoter (<=1kb)	51386637	51681602	294966	2	Hs6st2	363
chrX	51913807	51913806	0	1	0.5802935	0.1656214	-0.4146721	0.0465078	Distal Intergenic	51968695	51972772	4078	2	1700080O16Rik	58966
chrX	52164071	52164070	0	1	0.1321304	0.4932458	0.3611153	0.0117455	Promoter (<=1kb)	52053018	52164923	111906	2	Gpc4	853
chrX	52164584	52164583	0	1	0.6362207	0.1341074	-0.5021133	0.0065723	Promoter (<=1kb)	52053018	52164923	111906	2	Gpc4	340
chrX	52164791	52164790	0	1	0.1444626	0.4956279	0.3511653	0.0321408	Promoter (<=1kb)	52053018	52164923	111906	2	Gpc4	133
chrX	52164828	52164827	0	1	0.0913642	0.6157156	0.5243514	0.002117	Promoter (<=1kb)	52053018	52164923	111906	2	Gpc4	96
chrX	52613893	52613892	0	1	0.6281644	0.0511048	-0.5770596	0.0008675	Promoter (<=1kb)	52272427	52613974	341548	2	Gpc3	82
chrX	52717834	52717833	0	1	0.3341502	0.1071689	-0.2269813	0.0405818	Distal Intergenic	52741693	52741767	75	2	Mir363	23934
chrX	52744264	52744263	0	1	0.2869225	0.6895397	0.4026172	0.0222102	Promoter (<=1kb)	52742563	52744593	2031	2	Kis2	330
chrX	52744520	52744519	0	1	0.4988498	0.1842366	-0.3146132	0.0350656	Promoter (<=1kb)	52742563	52744593	2031	2	Kis2	74
chrX	52744522	52744521	0	1	0.477171	0.1699605	-0.3072105	0.0315426	Promoter (<=1kb)	52742563	52744593	2031	2	Kis2	72
chrX	52744692	52744691	0	1	0.1963481	0.8502571	0.653909	0.005828	Promoter (<=1kb)	52742563	52744593	2031	2	Kis2	-99
chrX	52791150	52791149	0	1	0.4256836	0.7864903	0.3608066	0.036451	Promoter (<=1kb)	52791200	52799468	8269	1	Ccdc160	-51
chrX	52792719	52792718	0	1	0.9070728	0.5477242	-0.3593486	0.0498263	Promoter (1-2kb)	52791200	52799468	8269	1	Ccdc160	1519
chrX	52898724	52898723	0	1	0.8120007	0.4236313	-0.3883693	0.027361	Distal Intergenic	52912214	52956961	44748	1	Phf6	-13491
chrX	52903846	52903845	0	1	0.3106881	0.6027681	0.29208	0.0261423	Distal Intergenic	52912214	52956961	44748	1	Phf6	-8369
chrX	52912292	52912291	0	1	0.2083068	0.4873949	0.2790881	0.0447831	Promoter (<=1kb)	52912214	52956961	44748	1	Phf6	78
chrX	52988383	52988382	0	1	0.178196	0.7347498	0.5565538	0.0031435	Promoter (<=1kb)	52988078	53021660	33583	1	Hprt	305
chrX	52988389	52988388	0	1	0.1410033	0.626059	0.4850557	0.0113482	Promoter (<=1kb)	52988078	53021660	33583	1	Hprt	311
chrX	52988458	52988457	0	1	0.492897	0.0732309	-0.4196661	0.0449692	Promoter (<=1kb)	52988078	53021660	33583	1	Hprt	380
chrX	52988537	52988536	0	1	0.1555482	0.412388	0.2568399	0.05	Promoter (<=1kb)	52988078	53021660	33583	1	Hprt	459
chrX	52988562	52988561	0	1	0.1540467	0.4712541	0.3172074	0.0227551	Promoter (<=1kb)	52988078	53021660	33583	1	Hprt	484
chrX	52988701	52988700	0	1	0.1226343	0.5507595	0.4281252	0.004436	Promoter (<=1kb)	52988078	53021660	33583	1	Hprt	623
chrX	53052938	53052937	0	1	0.6227136	0.2690948	-0.3536187	0.0329163	Promoter (<=1kb)	53053255	53053353	99	2	Mir351	416
chrX	53056982	53056981	0	1	0.3972704	0.1035158	-0.2937546	0.049091	Promoter (<=1kb)	53053112	53057190	4079	2	C430049B03Rik	209
chrX	53236678	53236677	0	1	0.7158157	0.949056	0.2332403	0.0331598	Distal Intergenic	53243415	53269805	26391	2	Fam122b	33128
chrX	53268976	53268975	0	1	0.1945323	0.6511959	0.4566635	0.0061812	Promoter (<=1kb)	53243415	53269805	26391	2	Fam122b	830
chrX	53269625	53269624	0	1	0.3959173	0.026059	-0.3698583	0.0083678	Promoter (<=1kb)	53243415	53269805	26391	2	Fam122b	181
chrX	53269650	53269649	0	1	0.4632649	0.1080649	-0.3552	0.0254387	Promoter (<=1kb)	53243415	53269805	26391	2	Fam122b	156
chrX	53269658	53269657	0	1	0.4671936	0.1080649	-0.3591287	0.0205682	Promoter (<=1kb)	53243415	53269805	26391	2	Fam122b	148
chrX	53269916	53269915	0	1	0.0253477	0.3704698	0.3451221	0.0477629	Promoter (<=1kb)	53243415	53269805	26391	2	Fam122b	-111
chrX	53459932	53459931	0	1	0.9478463	0.6136587	-0.3341876	0.0453234	Distal Intergenic	53434918	53443576	8659	1	Etd	25014
chrX	53608175	53608174	0	1	0.5338824	0.1451292	-0.3887532	0.0482207	Promoter (<=1kb)	53607922	53609134	1213	1	Cxx1c	253
chrX	53643753	53643752	0	1	0.597479	0.0450011	-0.5524779	0.0008478	Promoter (<=1kb)	53642489	53643763	1275	2	Cxx1a	11
chrX	53716491	53716490	0	1	0.1275558	0.5258916	0.3983358	0.0277298	Promoter (<=1kb)	53696922	53716578	19657	2	AW822252	88
chrX	53716493	53716492	0	1	0.1275558	0.4880564	0.3605006	0.0492552	Promoter (<=1kb)	53696922	53716578	19657	2	AW822252	86
chrX	53716951	53716950	0	1	0.1184308	0.5211274	0.4026965	0.0227757	Promoter (<=1kb)	53696922	53716578	19657	2	AW822252	-373
chrX	53776670	53776669	0	1	0.8618714	0.5852881	-0.2765832	0.0280987	Promoter (<=1kb)	53772686	53776394	3709	2	Zfp36l3	-276
chrX	53975283	53975282	0	1	0.850122	0.2641373	-0.5859847	0.046726	Distal Intergenic	53777118	53797706	20589	2	Xlr	-177577
chrX	53975815	53975814	0	1	0.0149686	0.2215679	0.2065993	0.0386075	Distal Intergenic	53777118	53797706	20589	2	Xlr	-178109
chrX	53976038	53976037	0	1	0.5131456	0.2066422	-0.3065034	0.0363858	Distal Intergenic	53777118	53797706	20589	2	Xlr	-178332
chrX	53976047	53976046	0	1	0.5300557	0.1494613	-0.3805944	0.0040775	Distal Intergenic	53777118	53797706	20589	2	Xlr	-178341
chrX	53976071	53976070	0	1	0.5064044	0.1948627	-0.3115417	0.0175591	Distal Intergenic	53777118	53797706	20589	2	Xlr	-178365
chrX	53976640	53976639	0	1	0.4540268	0.1775043	-0.2765225	0.0238292	Distal Intergenic	53777118	53797706	20589	2	Xlr	-178934
chrX	55354234	55354233	0	1	0.4603536	0.8669479	0.4065943	0.0461434	Distal Intergenic	55430235	55446892	16658	1	Gm14625	-76002
chrX	55708339	55708338	0	1	0.5575088	0.822592	0.2650833	0.0221441	Distal Intergenic	55551596	55568457	16862	1	Gm16404	156743
chrX	55846160	55846159	0	1	0.3011461	0.6976245	0.3964783	0.0490043	Distal Intergenic	56136572	56153496	16925	1	3830403N18Rik	-290413
chrX	56273706	56273705	0	1	0.0223879	0.3550019	0.3326141	0.0168596	Distal Intergenic	56317608	56320664	3057	1	1600025M17Rik	-43903
chrX	56374540	56374539	0	1	0.7576377	0.3649554	-0.3926822	0.0216074	Promoter (<=1kb)	56374586	56378470	3885	1	Smim10l2a	-47
chrX	56374546	56374545	0	1	0.7547333	0.301838	-0.4528952	0.0055994	Promoter (<=1kb)	56374586	56378470	3885	1	Smim10l2a	-41
chrX	56374567	56374566	0	1	0.6296398	0.240307	-0.3893328	0.0164954	Promoter (<=1kb)	56374586	56378470	3885	1	Smim10l2a	-20
chrX	56374918	56374917	0	1	0.1423382	0.5959388	0.4536007	0.029946	Promoter (<=1kb)	56374586	56378470	3885	1	Smim10l2a	332
chrX	56374931	56374930	0	1	0.0587655	0.761626	0.7028605	8.22E-05	Promoter (<=1kb)	56374586	56378470	3885	1	Smim10l2a	345
chrX	56374935	56374934	0	1	0.0587655	0.761626	0.7028605	8.22E-05	Promoter (<=1kb)	56374586	56378470	3885	1	Smim10l2a	349
chrX	56374949	56374948	0	1	0.071959	0.4789647	0.4070057	0.0455233	Promoter (<=1kb)	56374586	56378470	3885	1	Smim10l2a	363
chrX	56446611	56446610	0	1	0.9462047	0.65179	-0.2944147	0.028156	Distal Intergenic	56454839	56507843	53005	1	Ddx26b	-8229
chrX	56455932	56455931	0	1	0.4742551	0.0215897	-0.4526653	0.0077667	Promoter (1-2kb)	56454839	56507843	53005	1	Ddx26b	1093
chrX	56455937	56455936	0	1	0.4892671	0.1542815	-0.3349856	0.0485809	Promoter (1-2kb)	56454839	56507843	53005	1	Ddx26b	1098
chrX	56455958	56455957	0	1	0.4099932	0.025818	-0.3841753	0.0116411	Promoter (1-2kb)	56454839	56507843	53005	1	Ddx26b	1119
chrX	56456111	56456110	0	1	0.4376615	0.0331317	-0.4045299	0.0249608	Promoter (1-2kb)	56454839	56507843	53005	1	Ddx26b	1272
chrX	56610009	56610008	0	1	0.0273537	0.3041527	0.276799	0.029596	Promoter (<=1kb)	56609835	56664230	54396	1	Slc9a6	174
chrX	56610076	56610075	0	1	0.5802935	0.0832094	-0.4970841	0.0043083	Promoter (<=1kb)	56609835	56664230	54396	1	Slc9a6	241
chrX	56610915	56610914	0	1	0.071959	0.5959388	0.5239798	0.0186353	Promoter (1-2kb)	56609835	56664230	54396	1	Slc9a6	1080
chrX	56610924	56610923	0	1	0.071959	0.7704393	0.6984803	0.0014298	Promoter (1-2kb)	56609835	56664230	54396	1	Slc9a6	1089
chrX	56692255	56692254	0	1	0.2633391	0.8502571	0.586918	0.046163	Distal Intergenic	56731761	56793346	61586	1	Fhl1	-39507
chrX	57053232	57053231	0	1	0.5178206	0.145529	-0.3722916	0.0184276	Promoter (<=1kb)	57053570	57067182	13613	1	Htatsf1	-339
chrX	57053253	57053252	0	1	0.4514756	0.1245789	-0.3268967	0.0229339	Promoter (<=1kb)	57053570	57067182	13613	1	Htatsf1	-318
chrX	57053500	57053499	0	1	0.4850236	0.0968541	-0.3881695	0.0116047	Promoter (<=1kb)	57053570	57067182	13613	1	Htatsf1	-71
chrX	57053543	57053542	0	1	0.4672792	0.0505064	-0.4167728	0.0017075	Promoter (<=1kb)	57053570	57067182	13613	1	Htatsf1	-28
chrX	57391432	57391431	0	1	0.7852754	0.2869962	-0.4982792	0.0182825	Promoter (<=1kb)	57391448	57391509	62	2	Snord61	78
chrX	57392461	57392460	0	1	0.5575495	0.2628599	-0.2946897	0.047274	Promoter (<=1kb)	57383348	57393036	9689	2	Rbmx	576
chrX	57393069	57393068	0	1	0.1165065	0.4747288	0.3582223	0.0459583	Promoter (<=1kb)	57383348	57393036	9689	2	Rbmx	-33
chrX	57917472	57917471	0	1	0.4410148	0.0265606	-0.4144543	0.0106123	Distal Intergenic	58030628	58036630	6003	1	Zic3	-113157
chrX	57917516	57917515	0	1	0.850122	0.0732309	-0.7768912	0.0016469	Distal Intergenic	58030628	58036630	6003	1	Zic3	-113113
chrX	57921750	57921749	0	1	0.850122	0.0732309	-0.7768912	0.0016469	Distal Intergenic	58030628	58036630	6003	1	Zic3	-108879
chrX	58014180	58014179	0	1	0.7627983	0.9692479	0.2064497	0.0445303	Distal Intergenic	58030628	58036630	6003	1	Zic3	-16449
chrX	58015964	58015963	0	1	0.6448008	0.2083683	-0.4364325	0.0261305	Distal Intergenic	58030628	58036630	6003	1	Zic3	-14665
chrX	58018737	58018736	0	1	0.4478582	0.1955806	-0.2522776	0.0288597	Distal Intergenic	58030628	58036630	6003	1	Zic3	-11892
chrX	58018775	58018774	0	1	0.650386	0.3864539	-0.2639321	0.0373568	Distal Intergenic	58030628	58036630	6003	1	Zic3	-11854
chrX	58027539	58027538	0	1	0.6067081	0.3180557	-0.2886524	0.0182972	Distal Intergenic	58030628	58036630	6003	1	Zic3	-3090
chrX	58028452	58028451	0	1	0.3333093	0.0657522	-0.2675571	0.0477921	Promoter (2-3kb)	58030628	58036630	6003	1	Zic3	-2177
chrX	58030400	58030399	0	1	0.5455685	0.0732309	-0.4723376	0.0422782	Promoter (<=1kb)	58030628	58036630	6003	1	Zic3	-229
chrX	58031819	58031818	0	1	0.6215563	0.0511048	-0.5704515	0.0122893	Promoter (1-2kb)	58030628	58036630	6003	1	Zic3	1191
chrX	58031982	58031981	0	1	0.6429361	0.1155224	-0.5274137	0.0012184	Promoter (1-2kb)	58030628	58036630	6003	1	Zic3	1354
chrX	58031986	58031985	0	1	0.6429361	0.280333	-0.3626031	0.0434409	Promoter (1-2kb)	58030628	58036630	6003	1	Zic3	1358
chrX	58033481	58033480	0	1	0.071959	0.6452392	0.5732802	0.0045397	Promoter (2-3kb)	58030628	58036630	6003	1	Zic3	2853
chrX	58038099	58038098	0	1	0.4283202	0.1076506	-0.3206696	0.049609	Distal Intergenic	58030628	58036630	6003	1	Zic3	7471
chrX	58038148	58038147	0	1	0.6333844	0.2469436	-0.3864408	0.028771	Distal Intergenic	58030628	58036630	6003	1	Zic3	7520
chrX	58039195	58039194	0	1	0.236589	0.5787901	0.3422011	0.0408807	Distal Intergenic	58030628	58036630	6003	1	Zic3	8567
chrX	58039771	58039770	0	1	0.5160207	0.8055556	0.289535	0.0242354	Distal Intergenic	58030628	58036630	6003	1	Zic3	9143
chrX	58155367	58155366	0	1	0.2902913	0.8547121	0.5644209	0.0078704	Distal Intergenic	58030628	58036630	6003	1	Zic3	124739
chrX	58631093	58631092	0	1	0.8551772	0.4105108	-0.4446663	0.0154832	Distal Intergenic	58911461	58920304	8844	1	4930550L24Rik	-280369
chrX	60177764	60177763	0	1	0.3972849	0.1161966	-0.2810883	0.024909	Promoter (1-2kb)	60055956	60179089	123134	2	Mcf2	1326
chrX	60402300	60402299	0	1	0.9136554	0.6860037	-0.2276517	0.0351773	Promoter (1-2kb)	60223290	60403981	180692	2	Atp11c	1682
chrX	60831664	60831663	0	1	0.932013	0.3323304	-0.5996826	0.0296311	Distal Intergenic	60891366	60893430	2065	2	Sox3	61767
chrX	60891052	60891051	0	1	0.4908304	0.1560828	-0.3347476	0.0434402	Promoter (2-3kb)	60891366	60893430	2065	2	Sox3	2379
chrX	60891072	60891071	0	1	0.4373745	0.0511048	-0.3862696	0.0227362	Promoter (2-3kb)	60891366	60893430	2065	2	Sox3	2359
chrX	60892073	60892072	0	1	0.5412037	0.3006546	-0.2405491	0.0492017	Promoter (1-2kb)	60891366	60893430	2065	2	Sox3	1358
chrX	60892597	60892596	0	1	0.7079481	0.0329109	-0.6750372	1E-06	Promoter (<=1kb)	60891366	60893430	2065	2	Sox3	834
chrX	60893654	60893653	0	1	0.5893462	0.1654053	-0.423941	0.0368092	Promoter (<=1kb)	60891366	60893430	2065	2	Sox3	-224
chrX	60893695	60893694	0	1	0.5791713	0.0300888	-0.5490825	0.001066	Promoter (<=1kb)	60891366	60893430	2065	2	Sox3	-265
chrX	60894216	60894215	0	1	0.5093147	0.2441353	-0.2651793	0.0483927	Promoter (<=1kb)	60891366	60893430	2065	2	Sox3	-786
chrX	60894510	60894509	0	1	0.071959	0.6248457	0.5528867	0.0197281	Promoter (1-2kb)	60891366	60893430	2065	2	Sox3	-1080
chrX	61786079	61786078	0	1	0.231538	0.6912041	0.459666	0.0388252	Distal Intergenic	61709616	61710950	1335	1	Ldoc1	76463
chrX	61786177	61786176	0	1	0.2860001	0.6135089	0.3275088	0.0324137	Distal Intergenic	61709616	61710950	1335	1	Ldoc1	76561
chrX	62543619	62543618	0	1	0.7137228	0.3936955	-0.3200273	0.0456951	Distal Intergenic	62510539	62527011	16473	2	1700019B21Rik	-16608
chrX	62776531	62776530	0	1	0.8917563	0.6396273	-0.252129	0.0400103	Distal Intergenic	62510539	62527011	16473	2	1700019B21Rik	-249520
chrX	65105922	65105921	0	1	0.5583878	0.0598181	-0.4985697	0.0487462	Distal Intergenic	65047644	65049017	1374	1	Ctag2	58278
chrX	67005396	67005395	0	1	0.2216644	0.4402309	0.2185665	0.0365777	Distal Intergenic	66839052	66839125	74	2	Mir465	-166271
chrX	67005484	67005483	0	1	0.0201909	0.313464	0.2932732	0.0314665	Distal Intergenic	66839052	66839125	74	2	Mir465	-166359
chrX	68678338	68678337	0	1	0.850122	0.3093062	-0.5408159	0.0233647	Promoter (<=1kb)	68667514	68678399	10886	2	Fmr1os	62
chrX	68678416	68678415	0	1	0.4511597	0.0331317	-0.418028	0.0070965	Promoter (<=1kb)	68667514	68678399	10886	2	Fmr1os	-17
chrX	68678450	68678449	0	1	0.5913507	0.0278604	-0.5634903	5.13E-05	Promoter (<=1kb)	68667514	68678399	10886	2	Fmr1os	-51
chrX	68678456	68678455	0	1	0.6463688	0.0278604	-0.6185084	3.9E-06	Promoter (<=1kb)	68667514	68678399	10886	2	Fmr1os	-57
chrX	68678458	68678457	0	1	0.486771	0.1169547	-0.3698162	0.024431	Promoter (<=1kb)	68667514	68678399	10886	2	Fmr1os	-59
chrX	68678541	68678540	0	1	0.154811	0.5110124	0.3562014	0.0130182	Promoter (<=1kb)	68678541	68717961	39421	1	Fmr1	-1
chrX	68678662	68678661	0	1	0.4745584	0.0598181	-0.4147403	0.0283355	Promoter (<=1kb)	68678541	68717961	39421	1	Fmr1	121
chrX	68678666	68678665	0	1	0.4273956	0.0598181	-0.3675774	0.0443317	Promoter (<=1kb)	68678541	68717961	39421	1	Fmr1	125
chrX	68678675	68678674	0	1	0.3865753	0.0450011	-0.3415742	0.0424508	Promoter (<=1kb)	68678541	68717961	39421	1	Fmr1	134
chrX	68678679	68678678	0	1	0.3865753	0.0450011	-0.3415742	0.0424508	Promoter (<=1kb)	68678541	68717961	39421	1	Fmr1	138
chrX	68817882	68817881	0	1	0.69448	0.3322282	-0.3622518	0.0139438	Distal Intergenic	68761839	68804560	42722	1	Fmr1nb	56043
chrX	70476842	70476841	0	1	0.8004494	0.2467098	-0.5537396	0.0050442	Promoter (<=1kb)	70460056	70477043	16988	2	BC023829	202
chrX	71050134	71050133	0	1	0.2759147	0.6705565	0.3946418	0.0496703	Promoter (<=1kb)	71050256	71154717	104462	1	Mamld1	-123
chrX	71050193	71050192	0	1	0.1862343	0.7704393	0.5842051	0.0092641	Promoter (<=1kb)	71050256	71154717	104462	1	Mamld1	-64
chrX	71052163	71052162	0	1	0.1667034	0.5250158	0.3583123	0.0193006	Promoter (1-2kb)	71050256	71154717	104462	1	Mamld1	1907
chrX	71364723	71364722	0	1	0.542491	0.0598181	-0.4826729	0.0362181	Promoter (<=1kb)	71364760	71419196	54437	1	Mtmr1	-38
chrX	71364729	71364728	0	1	0.6739747	0.0732309	-0.6007438	0.0275968	Promoter (<=1kb)	71364760	71419196	54437	1	Mtmr1	-32
chrX	71555553	71555552	0	1	0.071959	0.6218333	0.5498742	0.0278053	Promoter (<=1kb)	71555917	71560673	4757	1	Hmgb3	-365
chrX	71555897	71555896	0	1	0.2625067	0.5843987	0.321892	0.0498681	Promoter (<=1kb)	71555917	71560673	4757	1	Hmgb3	-21
chrX	71555900	71555899	0	1	0.2516921	0.5781567	0.3264646	0.0455971	Promoter (<=1kb)	71555917	71560673	4757	1	Hmgb3	-18
chrX	71661706	71661705	0	1	0.6429361	0.1881753	-0.4547609	0.0352198	Promoter (1-2kb)	71663667	71669257	5591	1	Gpr50	-1962
chrX	71664489	71664488	0	1	0.6547136	0.0732309	-0.5814827	0.0052246	Promoter (<=1kb)	71663667	71669257	5591	1	Gpr50	822
chrX	71816753	71816752	0	1	0.0587655	0.4860627	0.4272972	0.0416726	Promoter (<=1kb)	71816080	71824706	8627	1	Vma21	673
chrX	71816920	71816919	0	1	0.7278995	0.1617536	-0.566146	0.0194938	Promoter (<=1kb)	71816080	71824706	8627	1	Vma21	840
chrX	71963008	71963007	0	1	0.071959	0.8502571	0.7782981	0.0015772	Promoter (<=1kb)	71962625	71972722	10098	1	Prrg3	383
chrX	71963721	71963720	0	1	0.4441158	0.8503137	0.4061978	0.0066851	Promoter (1-2kb)	71962625	71972722	10098	1	Prrg3	1096
chrX	72274977	72274976	0	1	0.5931332	0.0732309	-0.5199024	0.0275897	Promoter (<=1kb)	72257432	72274721	17290	2	Gabre	-256
chrX	72825381	72825380	0	1	0.5278145	0.0598181	-0.4679964	0.0152098	Promoter (<=1kb)	72825178	72842602	17425	1	Gabrq	203
chrX	72986290	72986289	0	1	0.5624419	0.8550222	0.2925803	0.0228184	Promoter (1-2kb)	72987339	73031543	44205	1	Zfp185	-1050
chrX	72987425	72987424	0	1	0.7346274	0.3286018	-0.4060256	0.0381812	Promoter (<=1kb)	72987339	73031543	44205	1	Zfp185	86
chrX	73228296	73228295	0	1	0.1266024	0.4950394	0.368437	0.0185327	Promoter (<=1kb)	73228306	73230795	2490	1	F8a	-11
chrX	73228864	73228863	0	1	0.0325315	0.5117025	0.479171	0.0058272	Promoter (<=1kb)	73228306	73230795	2490	1	F8a	558
chrX	73342787	73342786	0	1	0.5983495	0.0450011	-0.5533484	0.0011994	Promoter (<=1kb)	73342620	73359080	16461	1	Zfp275	167
chrX	73584129	73584128	0	1	0.4113151	0.7155855	0.3042704	0.0142673	Distal Intergenic	73639441	73643514	4074	1	Dusp9	-55313
chrX	73584168	73584167	0	1	0.3201045	0.5913419	0.2712375	0.0186475	Distal Intergenic	73639441	73643514	4074	1	Dusp9	-55274
chrX	73584262	73584261	0	1	0.3011461	0.8502571	0.549111	0.0259594	Distal Intergenic	73639441	73643514	4074	1	Dusp9	-55180
chrX	73637431	73637430	0	1	0.3696072	0.0521399	-0.3174673	0.0158038	Promoter (2-3kb)	73639441	73643514	4074	1	Dusp9	-2011
